CryoSleep,Age,VIP,Transported,Group,Total_Expense,Num,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
1,61.0,0,1,368,0.0,82,0,1,0,1,0,0,0,0,1,0,0,0
0,24.0,0,1,369,827.0,53,0,0,0,1,0,0,0,0,0,1,0,1
0,30.0,0,0,370,1559.0,83,0,0,0,1,0,0,0,0,1,0,0,0
1,24.0,0,1,371,0.0,84,0,1,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,372,2771.0,85,0,0,0,1,0,0,0,0,1,0,0,0
1,41.0,0,0,373,0.0,62,0,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0,375,788.0,22,0,0,0,1,0,0,0,1,0,0,0,0
0,22.0,0,1,376,908.0,54,0,0,0,1,0,0,0,0,0,1,0,1
0,63.0,0,0,377,9432.0,15,1,0,0,0,0,1,0,0,0,0,0,1
0,18.0,0,0,378,6065.0,11,1,0,0,0,1,0,0,0,0,0,0,1
1,21.0,0,1,378,0.0,11,1,0,0,0,1,0,0,0,0,0,0,1
0,79.0,0,0,378,10645.0,11,1,0,0,1,1,0,0,0,0,0,0,1
1,56.0,0,1,378,0.0,11,1,0,0,1,1,0,0,0,0,0,0,1
1,13.0,0,1,378,0.0,11,1,0,0,1,1,0,0,0,0,0,0,1
0,33.0,0,0,378,4729.0,11,1,0,0,1,1,0,0,0,0,0,0,1
1,32.0,0,1,378,0.0,11,1,0,0,1,1,0,0,0,0,0,0,1
0,31.0,0,1,379,953.0,63,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,1,381,0.0,16,1,0,0,0,1,0,0,0,0,0,0,0
1,38.0,0,1,381,0.0,16,1,0,0,0,1,0,0,0,0,0,0,0
0,23.0,0,0,382,720.0,64,0,0,0,0,0,0,0,0,0,1,0,0
0,28.0,0,0,383,4688.0,55,0,0,0,1,0,0,0,0,0,1,0,1
1,34.0,0,0,383,0.0,55,0,0,1,0,0,0,0,0,0,1,0,1
0,0.0,0,1,384,0.0,56,0,0,0,0,0,0,0,0,0,1,0,1
0,14.0,0,1,384,909.0,56,0,0,0,1,0,0,0,0,0,1,0,1
0,23.0,0,0,385,888.0,65,0,0,0,1,0,0,0,0,0,1,0,0
1,49.0,0,0,387,0.0,66,0,0,0,1,0,0,0,0,0,1,0,0
1,14.0,0,0,388,0.0,57,0,0,0,1,0,0,0,0,0,1,0,1
0,18.0,0,0,389,791.0,23,0,0,0,1,0,0,0,1,0,0,0,0
0,27.0,1,1,391,6784.0,9,1,0,1,0,0,1,0,0,0,0,0,0
0,48.0,0,0,392,1619.0,24,0,0,0,1,0,0,0,1,0,0,0,0
0,31.0,1,0,395,25400.0,17,1,0,0,0,1,0,0,0,0,0,0,0
0,61.0,0,0,395,4445.0,17,1,0,0,0,1,0,0,0,0,0,0,0
1,18.0,0,1,396,0.0,59,0,0,0,1,0,0,0,0,0,1,0,1
1,45.0,0,1,397,0.0,69,0,1,0,1,0,0,0,0,1,0,0,1
0,22.0,0,0,398,6498.0,13,0,1,0,1,0,0,1,0,0,0,0,1
0,30.0,1,0,401,1056.0,14,0,1,0,1,0,0,1,0,0,0,0,1
0,30.0,0,0,401,1783.0,14,0,1,0,1,0,0,1,0,0,0,0,1
1,32.0,1,1,402,0.0,15,1,0,0,0,0,0,1,0,0,0,0,1
0,43.0,1,1,403,1251.0,13,0,1,0,1,0,0,1,0,0,0,0,0
0,17.0,0,0,405,494.0,89,0,0,0,0,0,0,0,0,1,0,0,0
0,23.0,0,0,407,1720.0,69,0,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0,407,693.0,90,0,0,0,1,0,0,0,0,1,0,0,0
1,39.0,0,0,407,0.0,69,0,0,0,1,0,0,0,0,0,1,0,0
0,35.0,0,0,408,1299.0,25,0,1,0,1,0,0,0,1,0,0,0,0
0,31.0,0,0,409,1118.0,71,0,1,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,410,717.0,72,0,0,0,0,0,0,0,0,1,0,0,1
0,16.0,0,0,411,932.0,91,0,0,0,1,0,0,0,0,1,0,0,0
0,60.0,0,1,412,14744.0,11,1,0,0,1,0,1,0,0,0,0,0,0
0,18.0,0,0,413,569.0,92,0,0,0,1,0,0,0,0,1,0,0,0
1,42.0,0,0,415,0.0,60,0,0,0,1,0,0,0,0,0,1,0,1
1,68.0,0,1,417,0.0,18,1,0,0,0,1,0,0,0,0,0,0,0
0,22.0,0,0,417,7878.0,18,1,0,0,0,1,0,0,0,0,0,0,0
1,59.0,0,1,417,0.0,18,1,0,0,1,1,0,0,0,0,0,0,0
0,33.0,0,1,423,3662.0,19,1,0,0,1,1,0,0,0,0,0,0,0
0,37.0,0,0,425,1157.0,96,0,1,0,1,0,0,0,0,1,0,0,0
1,3.0,0,1,425,0.0,96,0,1,0,1,0,0,0,0,1,0,0,0
1,31.0,0,1,425,0.0,96,0,1,0,1,0,0,0,0,1,0,0,0
0,31.0,0,1,427,8956.0,26,1,0,0,1,0,0,0,1,0,0,0,0
0,29.0,0,1,428,7972.0,16,1,0,0,1,0,1,0,0,0,0,0,1
0,20.0,0,1,429,10345.0,5,1,0,0,0,0,0,0,0,0,0,0,1
1,46.0,0,1,429,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1
0,29.0,0,1,430,1042.0,75,0,0,0,1,0,0,0,0,1,0,0,1
1,43.0,0,1,431,0.0,97,0,1,0,1,0,0,0,0,1,0,0,0
0,17.0,0,0,432,1493.0,76,0,1,0,1,0,0,0,0,1,0,0,1
0,27.0,0,1,433,0.0,20,1,0,0,0,1,0,0,0,0,0,0,0
0,47.0,0,0,433,7513.0,20,1,0,0,1,1,0,0,0,0,0,0,0
1,45.0,0,1,434,0.0,77,0,1,0,1,0,0,0,0,1,0,0,1
1,17.0,0,1,435,0.0,62,0,0,0,1,0,0,0,0,0,1,0,1
0,10.0,0,1,436,0.0,63,0,0,0,0,0,0,0,0,0,1,0,1
0,56.0,0,0,436,679.0,63,0,0,1,0,0,0,0,0,0,1,0,1
0,39.0,0,0,437,871.0,78,0,0,0,1,0,0,0,0,1,0,0,1
0,40.0,0,0,437,873.0,78,0,0,1,0,0,0,0,0,1,0,0,1
1,40.0,0,1,438,0.0,13,1,0,0,1,1,0,0,0,0,0,0,1
0,34.0,0,0,439,7674.0,13,1,0,0,0,0,1,0,0,0,0,0,0
0,32.0,0,0,441,722.0,79,0,0,0,0,0,0,0,0,1,0,0,1
0,35.0,0,0,442,1050.0,98,0,0,0,1,0,0,0,0,1,0,0,0
0,32.0,1,0,444,3015.0,15,0,1,0,1,0,0,1,0,0,0,0,0
0,26.0,1,0,444,2005.0,99,0,1,0,1,0,0,0,0,1,0,0,0
0,25.0,0,0,445,2175.0,80,0,0,0,1,0,0,0,0,1,0,0,1
0,26.0,0,0,445,792.0,25,0,0,0,1,0,0,0,1,0,0,0,1
1,22.0,0,1,446,0.0,21,1,0,0,0,1,0,0,0,0,0,0,0
0,22.0,0,1,447,804.0,81,0,0,0,1,0,0,0,0,1,0,0,1
0,24.0,0,0,448,789.0,27,0,0,0,1,0,0,0,1,0,0,0,0
1,32.0,0,1,448,0.0,71,0,0,1,0,0,0,0,0,0,1,0,0
1,11.0,0,1,449,0.0,64,0,0,0,1,0,0,0,0,0,1,0,1
1,22.0,0,1,452,0.0,26,0,1,0,1,0,0,0,1,0,0,0,1
1,19.0,0,1,453,0.0,14,1,0,0,1,1,0,0,0,0,0,0,1
1,34.0,0,1,453,0.0,14,1,0,0,0,1,0,0,0,0,0,0,1
1,74.0,0,1,453,0.0,14,1,0,0,1,1,0,0,0,0,0,0,1
0,28.0,1,1,454,5043.0,15,1,0,0,0,1,0,0,0,0,0,0,1
1,42.0,0,1,454,0.0,15,1,0,0,1,1,0,0,0,0,0,0,1
1,43.0,0,1,454,0.0,15,1,0,0,1,1,0,0,0,0,0,0,1
0,55.0,0,0,456,715.0,83,0,0,0,1,0,0,0,0,1,0,0,1
0,19.0,0,1,457,773.0,72,0,0,1,0,0,0,0,0,0,1,0,0
1,6.0,0,0,457,0.0,72,0,0,0,1,0,0,0,0,0,1,0,0
0,7.0,0,0,457,0.0,72,0,0,0,1,0,0,0,0,0,1,0,0
1,28.0,0,1,458,0.0,16,1,0,0,0,0,0,1,0,0,0,0,1
0,15.0,0,0,459,2217.0,84,0,0,0,1,0,0,0,0,1,0,0,1
1,24.0,0,1,460,0.0,65,0,0,1,0,0,0,0,0,0,1,0,1
0,31.0,0,1,461,869.0,27,0,0,1,0,0,0,0,1,0,0,0,1
0,22.0,0,1,461,884.0,85,0,0,0,1,0,0,0,0,1,0,0,1
0,1.0,0,1,461,0.0,66,0,0,0,0,0,0,0,0,0,1,0,1
1,50.0,0,0,462,0.0,67,0,0,1,0,0,0,0,0,0,1,0,1
0,34.0,0,0,463,1157.0,100,0,1,0,1,0,0,0,0,1,0,0,0
0,14.0,0,0,463,1861.0,100,0,1,0,1,0,0,0,0,1,0,0,0
0,19.0,0,0,465,1620.0,28,0,0,0,1,0,0,0,1,0,0,0,0
0,23.0,0,1,465,826.0,28,0,0,0,1,0,0,0,1,0,0,0,0
0,36.0,0,0,466,865.0,101,0,0,0,1,0,0,0,0,1,0,0,0
1,34.0,0,0,468,0.0,579,0,0,0,1,0,0,0,1,0,0,0,1
1,25.0,0,1,470,0.0,86,0,1,0,0,0,0,0,0,1,0,0,1
1,36.0,0,1,470,0.0,86,0,1,0,1,0,0,0,0,1,0,0,1
0,16.0,0,0,471,5400.0,22,1,0,0,1,1,0,0,0,0,0,0,0
0,30.0,0,1,471,7976.0,22,1,0,0,0,1,0,0,0,0,0,0,0
0,37.0,0,0,472,862.0,87,0,0,1,0,0,0,0,0,1,0,0,1
1,15.0,0,1,474,0.0,69,0,0,0,0,0,0,0,0,0,1,0,1
0,36.0,0,0,475,990.0,29,0,0,0,1,0,0,0,1,0,0,0,0
0,27.0,0,0,476,300.0,103,0,1,1,0,0,0,0,0,1,0,0,0
1,27.0,0,1,476,0.0,103,0,1,0,1,0,0,0,0,1,0,0,0
1,12.0,0,1,476,0.0,103,0,1,0,1,0,0,0,0,1,0,0,0
0,22.0,0,0,477,1624.0,30,0,0,0,1,0,0,0,1,0,0,0,0
0,27.0,0,0,480,332.0,74,0,0,0,1,0,0,0,0,0,1,0,0
1,13.0,0,1,481,0.0,70,0,0,0,1,0,0,0,0,0,1,0,1
0,27.0,0,0,482,788.0,28,0,0,0,1,0,0,0,1,0,0,0,1
0,28.0,0,0,482,629.0,88,0,0,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,485,3436.0,17,1,0,0,0,1,0,0,0,0,0,0,1
0,39.0,0,0,487,6527.0,19,1,0,0,1,0,1,0,0,0,0,0,1
1,28.0,0,0,488,0.0,76,0,0,1,0,0,0,0,0,0,1,0,0
1,14.0,0,1,490,0.0,71,0,0,0,1,0,0,0,0,0,1,0,1
1,27.0,0,1,498,0.0,18,1,0,0,0,1,0,0,0,0,0,0,1
1,46.0,0,1,498,0.0,18,1,0,0,0,1,0,0,0,0,0,0,1
1,27.0,0,1,499,0.0,89,0,1,0,0,0,0,0,0,1,0,0,1
0,21.0,0,0,499,0.0,29,0,1,0,1,0,0,0,1,0,0,0,1
0,21.0,0,1,500,2344.0,19,0,1,0,0,0,0,1,0,0,0,0,0
0,42.0,0,0,501,2377.0,32,1,0,0,1,0,0,0,1,0,0,0,0
0,10.0,0,1,503,0.0,90,0,1,0,1,0,0,0,0,1,0,0,1
0,43.0,0,0,503,1897.0,90,0,1,0,1,0,0,0,0,1,0,0,1
0,42.0,0,0,503,1297.0,31,0,1,0,1,0,0,0,1,0,0,0,1
1,18.0,0,1,504,0.0,19,1,0,0,0,1,0,0,0,0,0,0,1
1,54.0,0,1,504,0.0,19,1,0,0,0,1,0,0,0,0,0,0,1
1,24.0,0,1,504,0.0,19,1,0,0,0,1,0,0,0,0,0,0,1
0,64.0,0,0,504,2901.0,19,1,0,0,1,1,0,0,0,0,0,0,1
1,18.0,0,1,504,0.0,19,1,0,0,0,1,0,0,0,0,0,0,1
1,53.0,0,1,504,0.0,19,1,0,0,0,1,0,0,0,0,0,0,1
1,23.0,0,1,506,0.0,91,0,1,0,1,0,0,0,0,1,0,0,1
0,39.0,0,1,507,0.0,74,0,0,0,1,0,0,0,0,0,1,0,1
0,59.0,0,1,510,16844.0,16,1,0,0,1,0,1,0,0,0,0,0,0
0,32.0,0,1,512,5936.0,18,1,0,0,0,0,0,1,0,0,0,0,1
1,55.0,0,1,512,0.0,18,1,0,0,1,0,0,1,0,0,0,0,1
1,21.0,0,1,513,0.0,78,0,0,1,0,0,0,0,0,0,1,0,0
1,50.0,0,1,515,0.0,20,1,0,0,1,1,0,0,0,0,0,0,1
0,55.0,0,0,516,5022.0,6,1,0,0,0,0,0,0,0,0,0,0,1
0,23.0,0,0,517,1521.0,109,0,0,0,1,0,0,0,0,1,0,0,0
1,35.0,0,1,518,0.0,92,0,1,0,1,0,0,0,0,1,0,0,1
1,23.0,0,1,519,0.0,77,0,0,0,1,0,0,0,0,0,1,0,1
0,55.0,0,0,520,62.0,78,0,0,0,1,0,0,0,0,0,1,0,1
0,23.0,0,1,521,302.0,32,0,0,0,1,0,0,0,1,0,0,0,1
0,42.0,0,0,522,906.0,33,0,0,0,1,0,0,0,1,0,0,0,0
0,35.0,0,1,523,2505.0,33,0,0,0,1,0,0,0,1,0,0,0,1
1,47.0,0,1,525,0.0,277,0,0,0,1,0,0,0,1,0,0,0,1
0,28.0,0,0,527,1190.0,93,0,1,0,0,0,0,0,0,1,0,0,1
1,34.0,0,1,527,0.0,93,0,1,0,1,0,0,0,0,1,0,0,1
0,46.0,0,0,528,11141.0,17,1,0,0,1,0,1,0,0,0,0,0,0
1,26.0,0,0,529,0.0,81,0,0,1,0,0,0,0,0,0,1,0,0
1,1.0,0,0,531,0.0,82,0,0,0,0,0,0,0,0,0,1,0,0
1,23.0,0,1,531,0.0,82,0,0,0,0,0,0,0,0,0,1,0,0
0,33.0,0,0,533,961.0,21,0,1,0,1,0,0,1,0,0,0,0,0
0,34.0,0,0,534,8476.0,23,1,0,0,1,1,0,0,0,0,0,0,0
0,49.0,0,0,534,5863.0,23,1,0,0,1,1,0,0,0,0,0,0,0
0,22.0,0,0,537,677.0,83,0,0,0,1,0,0,0,0,0,1,0,0
0,28.0,0,1,538,1078.0,110,0,0,0,1,0,0,0,0,1,0,0,0
1,33.0,0,1,539,0.0,18,1,0,0,1,0,1,0,0,0,0,0,0
1,36.0,0,1,539,0.0,18,1,0,0,0,0,1,0,0,0,0,0,0
1,30.0,0,1,539,0.0,18,1,0,0,0,0,1,0,0,0,0,0,0
1,49.0,0,1,539,0.0,18,1,0,0,1,0,1,0,0,0,0,0,0
0,38.0,0,0,539,7268.0,18,1,0,0,1,0,1,0,0,0,0,0,0
1,31.0,0,1,540,0.0,95,0,1,0,1,0,0,0,0,1,0,0,1
0,17.0,0,0,540,1532.0,95,0,1,0,1,0,0,0,0,1,0,0,1
0,26.0,0,0,542,887.0,84,0,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0,545,740.0,111,0,0,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,546,2459.0,96,0,0,0,0,0,0,0,0,1,0,0,1
0,23.0,0,0,547,865.0,97,0,0,0,1,0,0,0,0,1,0,0,1
0,24.0,0,1,548,791.0,36,0,0,0,1,0,0,0,1,0,0,0,1
0,32.0,0,1,549,919.0,19,0,1,1,0,0,0,1,0,0,0,0,1
1,43.0,0,1,549,0.0,98,0,1,0,1,0,0,0,0,1,0,0,1
0,23.0,0,1,550,787.0,99,0,0,0,1,0,0,0,0,1,0,0,1
0,42.0,0,0,551,849.0,80,0,0,0,1,0,0,0,0,0,1,0,1
1,29.0,0,1,552,0.0,21,1,0,0,0,0,1,0,0,0,0,0,1
1,40.0,0,1,553,0.0,19,1,0,0,1,0,1,0,0,0,0,0,0
0,37.0,0,1,553,7270.0,19,1,0,0,1,0,1,0,0,0,0,0,0
1,61.0,0,1,555,0.0,20,1,0,0,0,0,1,0,0,0,0,0,0
0,33.0,0,0,555,2691.0,20,1,0,0,1,0,1,0,0,0,0,0,0
0,19.0,0,1,556,1448.0,100,0,0,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,559,671.0,102,0,0,1,0,0,0,0,0,1,0,0,1
0,4.0,0,0,560,0.0,81,0,0,0,1,0,0,0,0,0,1,0,1
0,12.0,0,1,560,0.0,81,0,0,1,0,0,0,0,0,0,1,0,1
0,44.0,0,1,560,1839.0,103,0,0,0,1,0,0,0,0,1,0,0,1
0,22.0,0,0,561,774.0,82,0,0,0,1,0,0,0,0,0,1,0,1
0,33.0,0,0,563,1905.0,114,0,1,0,0,0,0,0,0,1,0,0,0
1,32.0,0,1,564,0.0,24,1,0,0,0,1,0,0,0,0,0,0,0
1,28.0,0,1,564,0.0,24,1,0,0,1,1,0,0,0,0,0,0,0
0,28.0,0,0,564,5461.0,24,1,0,0,1,1,0,0,0,0,0,0,0
0,31.0,0,0,565,1309.0,115,0,1,0,1,0,0,0,0,1,0,0,0
1,13.0,0,1,566,0.0,37,0,1,0,1,0,0,0,1,0,0,0,1
1,14.0,0,1,567,0.0,83,0,0,0,1,0,0,0,0,0,1,0,1
0,33.0,0,0,568,1946.0,20,1,0,0,1,0,0,1,0,0,0,0,1
1,33.0,0,1,568,0.0,20,1,0,0,0,0,0,1,0,0,0,0,1
0,23.0,0,1,569,644.0,116,0,0,0,1,0,0,0,0,1,0,0,0
0,36.0,1,1,570,6634.0,22,1,0,0,1,0,1,0,0,0,0,0,1
1,22.0,0,1,571,0.0,21,1,0,0,0,0,1,0,0,0,0,0,0
1,19.0,0,0,571,0.0,21,1,0,0,1,0,1,0,0,0,0,0,0
1,42.0,0,1,571,0.0,21,1,0,0,1,0,1,0,0,0,0,0,0
1,30.0,0,1,571,0.0,21,1,0,0,0,0,1,0,0,0,0,0,0
1,16.0,0,1,571,0.0,21,1,0,0,0,0,1,0,0,0,0,0,0
0,55.0,0,0,571,4924.0,21,1,0,0,1,0,1,0,0,0,0,0,0
1,55.0,0,1,571,0.0,21,1,0,0,1,0,1,0,0,0,0,0,0
0,19.0,0,0,572,2786.0,105,0,0,0,1,0,0,0,0,1,0,0,1
0,23.0,0,0,573,902.0,117,0,0,0,1,0,0,0,0,1,0,0,0
1,18.0,0,1,575,0.0,34,1,0,0,1,0,0,0,1,0,0,0,0
0,21.0,0,0,576,735.0,107,0,0,1,0,0,0,0,0,1,0,0,1
0,65.0,0,0,577,626.0,86,0,0,0,1,0,0,0,0,0,1,0,0
0,55.0,0,1,579,880.0,108,0,0,0,1,0,0,0,0,1,0,0,1
0,50.0,0,0,579,233.0,85,0,0,0,1,0,0,0,0,0,1,0,1
1,49.0,0,1,580,0.0,87,0,0,0,1,0,0,0,0,0,1,0,0
0,22.0,0,0,581,788.0,38,0,0,0,1,0,0,0,1,0,0,0,1
1,33.0,0,1,582,0.0,118,0,1,0,1,0,0,0,0,1,0,0,0
1,3.0,0,1,583,0.0,109,0,1,0,1,0,0,0,0,1,0,0,1
1,0.0,0,1,583,0.0,109,0,1,0,1,0,0,0,0,1,0,0,1
1,33.0,0,1,583,0.0,109,0,1,0,1,0,0,0,0,1,0,0,1
1,48.0,0,1,585,0.0,120,0,1,0,1,0,0,0,0,1,0,0,0
1,5.0,0,1,585,0.0,120,0,1,0,1,0,0,0,0,1,0,0,0
0,23.0,0,0,585,3740.0,22,0,1,0,1,0,0,1,0,0,0,0,0
1,53.0,0,1,586,0.0,23,1,0,0,1,0,0,1,0,0,0,0,0
0,18.0,0,0,587,1688.0,121,0,1,0,1,0,0,0,0,1,0,0,0
1,20.0,0,0,588,0.0,89,0,0,1,0,0,0,0,0,0,1,0,0
0,23.0,0,0,589,787.0,35,0,0,0,1,0,0,0,1,0,0,0,0
0,48.0,0,0,590,1777.0,90,0,0,0,1,0,0,0,0,0,1,0,0
1,19.0,0,0,591,0.0,86,0,0,1,0,0,0,0,0,0,1,0,1
0,28.0,0,0,593,2383.0,24,0,1,0,1,0,0,1,0,0,0,0,0
0,9.0,0,0,594,0.0,87,0,0,0,0,0,0,0,0,0,1,0,1
0,24.0,0,0,594,787.0,39,0,0,0,1,0,0,0,1,0,0,0,1
0,46.0,0,1,596,2598.0,123,0,1,0,1,0,0,0,0,1,0,0,0
1,23.0,0,1,597,0.0,91,0,0,0,1,0,0,0,0,0,1,0,0
1,21.0,0,0,597,0.0,91,0,0,0,1,0,0,0,0,0,1,0,0
1,19.0,0,0,598,0.0,89,0,0,0,1,0,0,0,0,0,1,0,1
0,0.0,0,1,599,0.0,124,0,1,0,1,0,0,0,0,1,0,0,0
0,4.0,0,1,599,0.0,124,0,1,0,1,0,0,0,0,1,0,0,0
0,26.0,0,0,599,1428.0,124,0,1,0,1,0,0,0,0,1,0,0,0
1,9.0,0,1,599,0.0,124,0,1,0,1,0,0,0,0,1,0,0,0
0,24.0,0,1,600,5013.0,23,1,0,0,1,0,1,0,0,0,0,0,1
1,24.0,0,1,602,0.0,125,0,1,0,1,0,0,0,0,1,0,0,0
0,25.0,0,0,602,0.0,36,0,1,0,1,0,0,0,1,0,0,0,0
1,21.0,0,1,602,0.0,125,0,1,0,1,0,0,0,0,1,0,0,0
0,21.0,0,0,603,759.0,126,0,0,0,1,0,0,0,0,1,0,0,0
0,37.0,0,0,607,11140.0,22,1,0,0,1,0,1,0,0,0,0,0,0
0,44.0,0,0,607,4458.0,22,1,0,0,0,0,1,0,0,0,0,0,0
0,43.0,0,0,607,3085.0,22,1,0,0,1,0,1,0,0,0,0,0,0
0,7.0,0,1,608,0.0,94,0,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,0,609,258.0,128,0,1,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,610,736.0,129,0,0,0,1,0,0,0,0,1,0,0,0
1,31.0,0,1,611,0.0,90,0,0,1,0,0,0,0,0,0,1,0,1
1,27.0,1,1,612,0.0,25,1,0,0,1,1,0,0,0,0,0,0,0
0,34.0,0,1,614,0.0,91,0,0,0,1,0,0,0,0,0,1,0,1
1,58.0,0,0,615,0.0,92,0,0,0,1,0,0,0,0,0,1,0,1
0,7.0,0,1,615,0.0,92,0,0,0,1,0,0,0,0,0,1,0,1
1,3.0,0,1,615,0.0,92,0,0,0,0,0,0,0,0,0,1,0,1
0,21.0,0,1,618,957.0,95,0,0,0,0,0,0,0,0,0,1,0,0
0,21.0,0,0,618,757.0,131,0,0,1,0,0,0,0,0,1,0,0,0
1,39.0,0,1,619,0.0,24,1,0,0,1,0,1,0,0,0,0,0,1
1,43.0,0,1,619,0.0,24,1,0,0,0,0,1,0,0,0,0,0,1
1,22.0,0,1,623,0.0,93,0,0,0,1,0,0,0,0,0,1,0,1
0,44.0,0,1,628,1319.0,133,0,0,0,1,0,0,0,0,1,0,0,0
0,38.0,0,0,629,1018.0,96,0,0,0,1,0,0,0,0,0,1,0,0
1,32.0,0,1,630,0.0,112,0,1,0,1,0,0,0,0,1,0,0,1
1,55.0,0,1,631,0.0,113,0,1,0,1,0,0,0,0,1,0,0,1
0,31.0,1,0,633,779.0,25,0,1,1,0,0,0,1,0,0,0,0,0
0,39.0,0,0,634,2019.0,135,0,0,0,1,0,0,0,0,1,0,0,0
0,35.0,0,1,635,1778.0,94,0,0,0,1,0,0,0,0,0,1,0,1
0,37.0,0,0,635,994.0,43,0,0,0,1,0,0,0,1,0,0,0,1
0,13.0,0,0,636,705.0,136,0,0,0,0,0,0,0,0,1,0,0,0
0,21.0,0,0,636,682.0,136,0,0,0,1,0,0,0,0,1,0,0,0
0,20.0,0,0,637,0.0,44,0,1,0,1,0,0,0,1,0,0,0,1
1,20.0,0,1,638,0.0,28,1,0,0,0,1,0,0,0,0,0,0,0
0,63.0,0,1,639,1104.0,137,0,0,0,1,0,0,0,0,1,0,0,0
0,36.0,0,0,641,1979.0,114,0,0,0,1,0,0,0,0,1,0,0,1
0,29.0,0,1,642,4434.0,25,1,0,0,0,0,1,0,0,0,0,0,1
0,36.0,0,1,642,7141.0,25,1,0,0,0,0,1,0,0,0,0,0,1
0,79.0,0,0,642,2212.0,25,1,0,0,1,0,1,0,0,0,0,0,1
1,30.0,0,1,642,0.0,25,1,0,0,0,0,1,0,0,0,0,0,1
1,30.0,0,1,642,0.0,25,1,0,0,0,0,1,0,0,0,0,0,1
0,19.0,0,1,643,1426.0,138,0,1,0,1,0,0,0,0,1,0,0,0
1,33.0,0,1,644,0.0,38,1,0,0,1,0,0,0,1,0,0,0,0
0,20.0,0,0,645,1725.0,98,0,0,0,1,0,0,0,0,0,1,0,0
1,38.0,0,1,646,0.0,26,1,0,0,0,0,1,0,0,0,0,0,1
1,7.0,0,1,647,0.0,115,0,1,0,1,0,0,0,0,1,0,0,1
1,58.0,0,1,647,0.0,115,0,1,0,1,0,0,0,0,1,0,0,1
0,33.0,0,0,647,1192.0,115,0,1,0,1,0,0,0,0,1,0,0,1
1,3.0,0,1,650,0.0,95,0,0,1,0,0,0,0,0,0,1,0,1
1,39.0,0,1,653,0.0,45,0,1,0,1,0,0,0,1,0,0,0,1
0,37.0,0,1,655,947.0,39,0,1,0,1,0,0,0,1,0,0,0,0
0,32.0,0,0,656,771.0,101,0,0,0,1,0,0,0,0,0,1,0,0
0,28.0,0,1,657,880.0,117,0,0,0,1,0,0,0,0,1,0,0,1
0,38.0,0,0,657,884.0,97,0,0,0,1,0,0,0,0,0,1,0,1
0,21.0,0,0,658,597.0,118,0,0,1,0,0,0,0,0,1,0,0,1
1,18.0,0,1,659,0.0,98,0,0,0,1,0,0,0,0,0,1,0,1
1,15.0,0,0,660,0.0,99,0,0,0,1,0,0,0,0,0,1,0,1
0,44.0,0,0,661,4588.0,23,1,0,0,1,0,1,0,0,0,0,0,0
0,44.0,0,1,663,715.0,140,0,0,0,1,0,0,0,0,1,0,0,0
0,36.0,0,0,664,10196.0,46,1,0,0,1,0,0,0,1,0,0,0,1
0,28.0,0,1,665,7109.0,141,0,1,0,1,0,0,0,0,1,0,0,0
0,15.0,0,0,665,1289.0,141,0,1,0,1,0,0,0,0,1,0,0,0
0,45.0,0,0,668,1583.0,142,0,0,0,1,0,0,0,0,1,0,0,0
0,26.0,0,0,669,944.0,143,0,0,0,1,0,0,0,0,1,0,0,0
1,46.0,0,1,671,0.0,102,0,0,1,0,0,0,0,0,0,1,0,0
0,25.0,0,0,672,786.0,103,0,0,0,1,0,0,0,0,0,1,0,0
1,46.0,0,0,674,0.0,101,0,0,1,0,0,0,0,0,0,1,0,1
1,15.0,0,0,677,0.0,102,0,0,0,1,0,0,0,0,0,1,0,1
1,37.0,0,0,678,0.0,103,0,0,0,1,0,0,0,0,0,1,0,1
0,20.0,0,0,679,756.0,104,0,0,0,1,0,0,0,0,0,1,0,1
1,45.0,0,0,680,0.0,105,0,0,1,0,0,0,0,0,0,1,0,0
1,7.0,0,0,680,0.0,105,0,0,0,1,0,0,0,0,0,1,0,0
1,5.0,0,0,680,0.0,105,0,0,0,1,0,0,0,0,0,1,0,0
1,38.0,0,1,682,0.0,121,0,1,0,1,0,0,0,0,1,0,0,1
0,30.0,0,0,683,617.0,144,0,1,0,1,0,0,0,0,1,0,0,0
0,28.0,0,1,684,0.0,145,0,1,0,1,0,0,0,0,1,0,0,0
0,0.0,0,1,684,0.0,145,0,1,0,1,0,0,0,0,1,0,0,0
1,20.0,0,1,684,0.0,145,0,1,0,1,0,0,0,0,1,0,0,0
0,41.0,0,0,685,997.0,41,0,0,0,1,0,0,0,1,0,0,0,0
